IA;11063;264.0 deg;0.0 uSH;--;0.0 deg;--;--;16;12;2010-05-01
I;11064;223.0 deg;10.0 uSH;Cro;3.0 deg;3;Beta;16;15;2010-05-02
IA;11063;264.0 deg;0.0 uSH;--;0.0 deg;--;--;16;25;2010-05-02
I;11064;223.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;15;2;2010-05-03
I;11065;241.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;32;16;2010-05-03
I;11066;209.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;27;16;2010-05-03
I;11067;170.0 deg;20.0 uSH;Bxo;5.0 deg;4;Beta;23;55;2010-05-03
IA;11063;264.0 deg;0.0 uSH;--;0.0 deg;--;--;16;38;2010-05-03
I;11063;264.0 deg;10.0 uSH;Bxo;3.0 deg;2;Beta;18;52;2010-05-04
I;11065;241.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;32;29;2010-05-04
I;11066;207.0 deg;20.0 uSH;Cro;5.0 deg;5;Beta;27;5;2010-05-04
I;11067;174.0 deg;20.0 uSH;Cso;4.0 deg;2;Beta;23;38;2010-05-04
I;11068;135.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;19;76;2010-05-04
IA;11064;223.0 deg;0.0 uSH;--;0.0 deg;--;--;15;11;2010-05-04
I;11063;264.0 deg;10.0 uSH;Bxo;3.0 deg;3;Beta;18;66;2010-05-05
I;11066;205.0 deg;10.0 uSH;Bxo;6.0 deg;3;Beta;26;7;2010-05-05
I;11067;174.0 deg;20.0 uSH;Dro;6.0 deg;3;Beta;23;24;2010-05-05
I;11068;133.0 deg;10.0 uSH;Bxo;1.0 deg;2;Beta;19;65;2010-05-05
I;11069;225.0 deg;50.0 uSH;Dai;7.0 deg;9;Beta-Gamma;42;27;2010-05-05
IA;11064;222.0 deg;0.0 uSH;--;0.0 deg;--;--;15;24;2010-05-05
IA;11065;240.0 deg;0.0 uSH;--;0.0 deg;--;--;32;42;2010-05-05
I;11063;264.0 deg;10.0 uSH;Bxo;1.0 deg;2;Beta;18;80;2010-05-06
I;11066;206.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;26;22;2010-05-06
I;11067;171.0 deg;10.0 uSH;Bxo;5.0 deg;3;Beta;23;13;2010-05-06
I;11068;130.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;21;54;2010-05-06
I;11069;224.0 deg;170.0 uSH;Dai;9.0 deg;7;Beta-Gamma;41;40;2010-05-06
I;11070;192.0 deg;10.0 uSH;Bxo;2.0 deg;3;Beta;21;8;2010-05-06
IA;11064;222.0 deg;0.0 uSH;--;0.0 deg;--;--;15;37;2010-05-06
IA;11065;240.0 deg;0.0 uSH;--;0.0 deg;--;--;32;55;2010-05-06
I;11067;168.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;23;3;2010-05-07
I;11068;130.0 deg;10.0 uSH;Bxo;3.0 deg;4;Beta;20;41;2010-05-07
I;11069;222.0 deg;80.0 uSH;Esi;12.0 deg;9;Beta-Gamma;42;51;2010-05-07
IA;11063;264.0 deg;0.0 uSH;--;0.0 deg;--;--;18;93;2010-05-07
IA;11064;222.0 deg;0.0 uSH;--;0.0 deg;--;--;15;50;2010-05-07
IA;11065;240.0 deg;0.0 uSH;--;0.0 deg;--;--;32;68;2010-05-07
IA;11066;206.0 deg;0.0 uSH;--;0.0 deg;--;--;26;35;2010-05-07
IA;11070;192.0 deg;0.0 uSH;--;0.0 deg;--;--;21;21;2010-05-07
I;11068;130.0 deg;0.0 uSH;Axx;0.0 deg;1;Alpha;19;28;2010-05-08
I;11069;225.0 deg;30.0 uSH;Cso;9.0 deg;3;Beta;42;67;2010-05-08
IA;11064;222.0 deg;0.0 uSH;--;0.0 deg;--;--;15;63;2010-05-08
IA;11065;240.0 deg;0.0 uSH;--;0.0 deg;--;--;32;81;2010-05-08
IA;11066;206.0 deg;0.0 uSH;--;0.0 deg;--;--;21;48;2010-05-08
IA;11067;168.0 deg;0.0 uSH;--;0.0 deg;--;--;23;10;2010-05-08
IA;11070;192.0 deg;0.0 uSH;--;0.0 deg;--;--;21;34;2010-05-08
I;11069;223.0 deg;30.0 uSH;Cso;3.0 deg;2;Beta;41;78;2010-05-09
I;11071;187.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;20;42;2010-05-09
IA;11064;222.0 deg;0.0 uSH;--;0.0 deg;--;--;15;76;2010-05-09
IA;11066;206.0 deg;0.0 uSH;--;0.0 deg;--;--;21;61;2010-05-09
IA;11067;168.0 deg;0.0 uSH;--;0.0 deg;--;--;23;23;2010-05-09
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;15;2010-05-09
IA;11070;192.0 deg;0.0 uSH;--;0.0 deg;--;--;21;47;2010-05-09
IA;11064;222.0 deg;0.0 uSH;--;0.0 deg;--;--;15;89;2010-05-10
IA;11066;206.0 deg;0.0 uSH;--;0.0 deg;--;--;21;74;2010-05-10
IA;11067;168.0 deg;0.0 uSH;--;0.0 deg;--;--;23;36;2010-05-10
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;2;2010-05-10
IA;11069;221.0 deg;0.0 uSH;--;0.0 deg;--;--;41;89;2010-05-10
IA;11070;192.0 deg;0.0 uSH;--;0.0 deg;--;--;21;60;2010-05-10
IA;11071;187.0 deg;0.0 uSH;--;0.0 deg;--;--;20;55;2010-05-10
IA;11066;206.0 deg;0.0 uSH;--;0.0 deg;--;--;21;87;2010-05-11
IA;11067;168.0 deg;0.0 uSH;--;0.0 deg;--;--;23;49;2010-05-11
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;11;2010-05-11
IA;11070;192.0 deg;0.0 uSH;--;0.0 deg;--;--;21;73;2010-05-11
IA;11071;187.0 deg;0.0 uSH;--;0.0 deg;--;--;20;68;2010-05-11
IA;11067;168.0 deg;0.0 uSH;--;0.0 deg;--;--;23;62;2010-05-12
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;24;2010-05-12
IA;11070;192.0 deg;0.0 uSH;--;0.0 deg;--;--;21;86;2010-05-12
IA;11071;187.0 deg;0.0 uSH;--;0.0 deg;--;--;20;81;2010-05-12
IA;11067;168.0 deg;0.0 uSH;--;0.0 deg;--;--;23;75;2010-05-12
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;37;2010-05-12
IA;11071;187.0 deg;0.0 uSH;--;0.0 deg;--;--;20;94;2010-05-12
IA;11067;168.0 deg;0.0 uSH;--;0.0 deg;--;--;23;88;2010-05-14
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;50;2010-05-14
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;63;2010-05-15
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;76;2010-05-16
IA;11068;130.0 deg;0.0 uSH;--;0.0 deg;--;--;19;89;2010-05-17
II;11063;264.0 deg;0.0 uSH;--;0.0 deg;--;--;18;0;2010-05-18
II;11063;264.0 deg;0.0 uSH;--;0.0 deg;--;--;18;0;2010-05-19
II;11063;264.0 deg;0.0 uSH;--;0.0 deg;--;--;18;0;2010-05-20
II;11069;225.0 deg;0.0 uSH;--;0.0 deg;--;--;42;0;2010-05-21
I;11072;319.0 deg;30.0 uSH;Bxo;4.0 deg;5;Beta;16;14;2010-05-22
II;11069;225.0 deg;0.0 uSH;--;0.0 deg;--;--;42;0;2010-05-22
I;11072;312.0 deg;100.0 uSH;Cao;6.0 deg;10;Beta;16;8;2010-05-23
II;11069;225.0 deg;0.0 uSH;--;0.0 deg;--;--;42;0;2010-05-23
I;11072;315.0 deg;130.0 uSH;Dsi;6.0 deg;13;Beta;15;9;2010-05-24
I;11072;315.0 deg;90.0 uSH;Cso;6.0 deg;7;Beta;15;22;2010-05-25
I;11072;316.0 deg;60.0 uSH;Cso;5.0 deg;6;Beta;15;36;2010-05-26
I;11072;319.0 deg;50.0 uSH;Hsx;2.0 deg;1;Alpha;23;52;2010-05-27
I;11072;318.0 deg;40.0 uSH;Hsx;2.0 deg;1;Alpha;15;65;2010-05-28
I;11072;319.0 deg;45.0 uSH;Hax;2.0 deg;2;Beta;15;79;2010-05-29
I;11073;192.0 deg;20.0 uSH;Bxo;4.0 deg;5;Beta;13;35;2010-05-30
I;11074;284.0 deg;10.0 uSH;Bxo;3.0 deg;3;Beta;19;57;2010-05-30
I;11075;229.0 deg;20.0 uSH;Bxo;3.0 deg;5;Beta;20;2;2010-05-30
I;11073;193.0 deg;20.0 uSH;Bxo;4.0 deg;6;Beta;13;21;2010-05-31
I;11074;286.0 deg;10.0 uSH;Axx;1.0 deg;2;Alpha;17;72;2010-05-31
I;11075;230.0 deg;10.0 uSH;Bxo;3.0 deg;2;Beta;20;16;2010-05-31
I;11073;192.0 deg;10.0 uSH;Bxo;5.0 deg;3;Beta;12;9;2010-06-01
I;11075;233.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;19;32;2010-06-01
I;11076;194.0 deg;20.0 uSH;Bxo;4.0 deg;5;Beta;19;7;2010-06-01
IA;11074;286.0 deg;0.0 uSH;--;0.0 deg;--;--;17;85;2010-06-01
I;11076;193.0 deg;20.0 uSH;Bxo;5.0 deg;4;Beta;20;6;2010-06-02
IA;11073;192.0 deg;0.0 uSH;--;0.0 deg;--;--;12;4;2010-06-02
IA;11075;233.0 deg;0.0 uSH;--;0.0 deg;--;--;19;45;2010-06-02
I;11076;196.0 deg;40.0 uSH;Dai;6.0 deg;8;Beta;19;22;2010-06-03
IA;11073;192.0 deg;0.0 uSH;--;0.0 deg;--;--;12;17;2010-06-03
IA;11075;233.0 deg;0.0 uSH;--;0.0 deg;--;--;19;58;2010-06-03
I;11076;189.0 deg;190.0 uSH;Dho;8.0 deg;7;Beta;27;28;2010-06-04
IA;11073;183.0 deg;0.0 uSH;--;0.0 deg;--;--;19;30;2010-06-04
IA;11075;233.0 deg;0.0 uSH;--;0.0 deg;--;--;19;71;2010-06-04
I;11076;197.0 deg;70.0 uSH;Dso;8.0 deg;8;Beta;19;49;2010-06-05
IA;11073;181.0 deg;0.0 uSH;--;0.0 deg;--;--;21;43;2010-06-05
IA;11075;233.0 deg;0.0 uSH;--;0.0 deg;--;--;19;84;2010-06-05
I;11076;196.0 deg;15.0 uSH;Bxo;7.0 deg;4;Beta;19;61;2010-06-06
I;11077;181.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;20;47;2010-06-06
IA;11073;181.0 deg;0.0 uSH;--;0.0 deg;--;--;21;56;2010-06-06
IA;11075;233.0 deg;0.0 uSH;--;0.0 deg;--;--;19;97;2010-06-06
I;11076;195.0 deg;90.0 uSH;Dro;5.0 deg;2;Beta;19;74;2010-06-07
IA;11073;181.0 deg;0.0 uSH;--;0.0 deg;--;--;21;69;2010-06-07
IA;11077;181.0 deg;0.0 uSH;--;0.0 deg;--;--;20;59;2010-06-07
I;11076;193.0 deg;20.0 uSH;Bxo;1.0 deg;2;Beta;19;86;2010-06-08
IA;11073;181.0 deg;0.0 uSH;--;0.0 deg;--;--;21;82;2010-06-08
IA;11077;181.0 deg;0.0 uSH;--;0.0 deg;--;--;20;72;2010-06-08
I;11078;140.0 deg;80.0 uSH;Cro;7.0 deg;2;Beta;22;45;2010-06-09
I;11078;141.0 deg;180.0 uSH;Dsi;9.0 deg;6;Beta-Gamma;21;60;2010-06-10
I;11079;117.0 deg;10.0 uSH;Bxo;4.0 deg;2;Beta;26;36;2010-06-10
II;11072;318.0 deg;0.0 uSH;--;0.0 deg;--;--;15;0;2010-06-10
I;11078;141.0 deg;200.0 uSH;Dao;9.0 deg;5;Beta;22;73;2010-06-11
I;11079;123.0 deg;0.0 uSH;Axx;0.0 deg;1;Alpha;26;55;2010-06-11
I;11080;107.0 deg;10.0 uSH;Bxo;4.0 deg;5;Beta;25;39;2010-06-11
II;11072;318.0 deg;0.0 uSH;--;0.0 deg;--;--;15;0;2010-06-11
I;11078;141.0 deg;5.0 uSH;Axx;1.0 deg;1;Alpha;22;86;2010-06-12
I;11080;109.0 deg;100.0 uSH;Dai;6.0 deg;4;Beta;23;54;2010-06-12
I;11081;98.0 deg;50.0 uSH;Bxo;5.0 deg;8;Beta;22;43;2010-06-12
IA;11079;123.0 deg;0.0 uSH;--;0.0 deg;--;--;26;68;2010-06-12
II;11072;318.0 deg;0.0 uSH;--;0.0 deg;--;--;15;0;2010-06-12
II;11074;286.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2010-06-12
I;11079;123.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;24;82;2010-06-13
I;11080;108.0 deg;50.0 uSH;Dro;6.0 deg;4;Beta;23;67;2010-06-13
I;11081;99.0 deg;80.0 uSH;Dro;8.0 deg;10;Beta;24;58;2010-06-13
II;11074;284.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-06-13
I;11079;124.0 deg;10.0 uSH;Axx;2.0 deg;4;Alpha;23;95;2010-06-14
I;11080;105.0 deg;10.0 uSH;Axx;5.0 deg;4;Alpha;24;77;2010-06-14
I;11081;104.0 deg;90.0 uSH;Dao;8.0 deg;8;Beta;24;76;2010-06-14
II;11074;284.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-06-14
I;11081;101.0 deg;10.0 uSH;Bxo;5.0 deg;2;Beta;25;86;2010-06-15
II;11074;284.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-06-15
I;11082;303.0 deg;10.0 uSH;Bxo;5.0 deg;4;Beta;28;33;2010-06-18
I;11082;300.0 deg;10.0 uSH;Axx;4.0 deg;6;Alpha;29;22;2010-06-19
II;11076;196.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-06-19
I;11082;299.0 deg;10.0 uSH;Cro;5.0 deg;4;Beta;29;10;2010-06-20
I;11083;331.0 deg;10.0 uSH;Bxo;3.0 deg;4;Beta;19;22;2010-06-20
II;11076;196.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-06-20
I;11082;305.0 deg;30.0 uSH;Dso;7.0 deg;3;Beta;27;5;2010-06-21
IA;11083;331.0 deg;0.0 uSH;--;0.0 deg;--;--;19;35;2010-06-21
II;11076;196.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-06-21
I;11082;307.0 deg;40.0 uSH;Dro;8.0 deg;4;Beta;27;23;2010-06-22
IA;11083;331.0 deg;0.0 uSH;--;0.0 deg;--;--;19;48;2010-06-22
II;11076;193.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-06-22
I;11082;307.0 deg;30.0 uSH;Cso;8.0 deg;4;Beta;26;37;2010-06-23
IA;11083;331.0 deg;0.0 uSH;--;0.0 deg;--;--;19;61;2010-06-23
II;11078;141.0 deg;0.0 uSH;--;0.0 deg;--;--;21;0;2010-06-23
I;11082;308.0 deg;20.0 uSH;Cao;7.0 deg;4;Beta;26;52;2010-06-24
IA;11083;331.0 deg;0.0 uSH;--;0.0 deg;--;--;19;74;2010-06-24
II;11078;141.0 deg;0.0 uSH;--;0.0 deg;--;--;21;0;2010-06-24
I;11082;308.0 deg;10.0 uSH;Bxo;9.0 deg;3;Beta;27;65;2010-06-25
IA;11083;331.0 deg;0.0 uSH;--;0.0 deg;--;--;19;87;2010-06-25
II;11078;141.0 deg;0.0 uSH;--;0.0 deg;--;--;21;0;2010-06-25
II;11079;123.0 deg;0.0 uSH;--;0.0 deg;--;--;24;0;2010-06-25
I;11082;307.0 deg;0.0 uSH;Axx;1.0 deg;2;Alpha;26;77;2010-06-26
II;11079;123.0 deg;0.0 uSH;--;0.0 deg;--;--;26;0;2010-06-26
II;11080;105.0 deg;0.0 uSH;--;0.0 deg;--;--;24;0;2010-06-26
II;11081;101.0 deg;0.0 uSH;--;0.0 deg;--;--;25;0;2010-06-26
IA;11082;306.0 deg;0.0 uSH;--;0.0 deg;--;--;27;88;2010-06-27
II;11079;123.0 deg;0.0 uSH;--;0.0 deg;--;--;26;0;2010-06-27
II;11080;105.0 deg;0.0 uSH;--;0.0 deg;--;--;24;0;2010-06-27
II;11081;99.0 deg;0.0 uSH;--;0.0 deg;--;--;24;0;2010-06-27
I;11084;145.0 deg;90.0 uSH;Hsx;2.0 deg;1;Alpha;19;59;2010-06-28
II;11080;109.0 deg;0.0 uSH;--;0.0 deg;--;--;23;0;2010-06-28
II;11081;99.0 deg;0.0 uSH;--;0.0 deg;--;--;24;0;2010-06-28
I;11084;144.0 deg;90.0 uSH;Hsx;2.0 deg;1;Alpha;19;46;2010-06-29
II;11081;99.0 deg;0.0 uSH;--;0.0 deg;--;--;24;0;2010-06-29
I;11084;143.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;19;34;2010-06-30
I;11085;201.0 deg;10.0 uSH;Cro;3.0 deg;3;Beta;23;24;2010-06-30
I;11084;145.0 deg;110.0 uSH;Hsx;2.0 deg;1;Alpha;19;19;2010-07-01
IA;11085;201.0 deg;0.0 uSH;--;0.0 deg;--;--;23;37;2010-07-01
I;11084;144.0 deg;110.0 uSH;Hsx;2.0 deg;1;Alpha;19;7;2010-07-02
IA;11085;201.0 deg;0.0 uSH;--;0.0 deg;--;--;23;50;2010-07-02
I;11084;143.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;20;6;2010-07-03
IA;11085;201.0 deg;0.0 uSH;--;0.0 deg;--;--;23;63;2010-07-03
I;11084;143.0 deg;150.0 uSH;Hsx;2.0 deg;1;Alpha;19;19;2010-07-04
IA;11085;201.0 deg;0.0 uSH;--;0.0 deg;--;--;23;76;2010-07-04
I;11084;143.0 deg;110.0 uSH;Hsx;2.0 deg;1;Alpha;19;32;2010-07-05
IA;11085;201.0 deg;0.0 uSH;--;0.0 deg;--;--;23;89;2010-07-05
I;11084;143.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;19;46;2010-07-06
I;11086;151.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;18;53;2010-07-06
I;11084;143.0 deg;110.0 uSH;Hsx;2.0 deg;1;Alpha;19;59;2010-07-07
I;11086;150.0 deg;10.0 uSH;Bxo;2.0 deg;2;Beta;18;65;2010-07-07
I;11084;143.0 deg;100.0 uSH;Hsx;2.0 deg;1;Alpha;19;71;2010-07-08
I;11086;150.0 deg;10.0 uSH;Hrx;1.0 deg;1;Alpha;18;78;2010-07-08
II;11082;308.0 deg;0.0 uSH;--;0.0 deg;--;--;27;0;2010-07-08
I;11084;144.0 deg;50.0 uSH;Hsx;2.0 deg;1;Alpha;19;86;2010-07-09
IA;11086;149.0 deg;0.0 uSH;--;0.0 deg;--;--;18;91;2010-07-09
II;11082;308.0 deg;0.0 uSH;--;0.0 deg;--;--;27;0;2010-07-09
I;11087;332.0 deg;30.0 uSH;Dro;4.0 deg;2;Beta;18;72;2010-07-10
II;11082;308.0 deg;0.0 uSH;--;0.0 deg;--;--;27;0;2010-07-10
I;11087;334.0 deg;100.0 uSH;Dro;10.0 deg;8;Beta;19;57;2010-07-11
I;11087;334.0 deg;120.0 uSH;Ero;14.0 deg;15;Beta;19;44;2010-07-12
I;11087;335.0 deg;130.0 uSH;Dao;7.0 deg;12;Beta-Delta;21;30;2010-07-13
I;11087;332.0 deg;70.0 uSH;Dso;5.0 deg;7;Beta;21;20;2010-07-14
I;11088;340.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;21;12;2010-07-14
I;11087;331.0 deg;100.0 uSH;Dso;5.0 deg;6;Beta-Gamma;20;8;2010-07-15
IA;11088;340.0 deg;0.0 uSH;--;0.0 deg;--;--;21;1;2010-07-15
I;11087;330.0 deg;60.0 uSH;Cso;8.0 deg;5;Beta-Gamma;19;5;2010-07-16
IA;11088;340.0 deg;0.0 uSH;--;0.0 deg;--;--;21;14;2010-07-16
I;11087;331.0 deg;50.0 uSH;Eso;12.0 deg;7;Beta-Gamma;20;19;2010-07-17
IA;11088;340.0 deg;0.0 uSH;--;0.0 deg;--;--;21;27;2010-07-17
I;11087;332.0 deg;20.0 uSH;Hsx;2.0 deg;3;Alpha;23;33;2010-07-18
IA;11088;340.0 deg;0.0 uSH;--;0.0 deg;--;--;21;40;2010-07-18
I;11087;334.0 deg;10.0 uSH;Axx;1.0 deg;2;Alpha;24;48;2010-07-19
IA;11088;340.0 deg;0.0 uSH;--;0.0 deg;--;--;21;53;2010-07-19
I;11087;334.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;17;61;2010-07-20
I;11089;203.0 deg;130.0 uSH;Cso;7.0 deg;4;Beta;23;70;2010-07-20
IA;11088;340.0 deg;0.0 uSH;--;0.0 deg;--;--;21;66;2010-07-20
II;11084;143.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-07-20
II;11086;150.0 deg;0.0 uSH;--;0.0 deg;--;--;18;0;2010-07-20
I;11087;337.0 deg;10.0 uSH;Axx;2.0 deg;3;Alpha;16;78;2010-07-21
I;11089;201.0 deg;150.0 uSH;Dao;10.0 deg;9;Beta;24;58;2010-07-21
IA;11088;340.0 deg;0.0 uSH;--;0.0 deg;--;--;21;79;2010-07-21
II;11084;143.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-07-21
II;11086;150.0 deg;0.0 uSH;--;0.0 deg;--;--;18;0;2010-07-21
I;11087;331.0 deg;10.0 uSH;Axx;4.0 deg;2;Alpha;18;85;2010-07-22
I;11089;200.0 deg;310.0 uSH;Dsi;9.0 deg;16;Beta;24;46;2010-07-22
II;11084;143.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-07-22
II;11086;150.0 deg;0.0 uSH;--;0.0 deg;--;--;18;0;2010-07-22
I;11089;200.0 deg;240.0 uSH;Dsi;9.0 deg;29;Beta;23;33;2010-07-23
II;11084;143.0 deg;0.0 uSH;--;0.0 deg;--;--;19;0;2010-07-23
I;11089;200.0 deg;200.0 uSH;Esi;11.0 deg;35;Beta;24;20;2010-07-24
I;11089;201.0 deg;160.0 uSH;Esi;11.0 deg;20;Beta;23;6;2010-07-25
I;11090;149.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;23;58;2010-07-25
I;11089;202.0 deg;140.0 uSH;Dsi;9.0 deg;16;Beta;24;8;2010-07-26
I;11090;151.0 deg;10.0 uSH;Bxo;5.0 deg;3;Beta;23;43;2010-07-26
I;11089;201.0 deg;100.0 uSH;Dsi;9.0 deg;7;Beta;24;21;2010-07-27
I;11090;151.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;22;29;2010-07-27
I;11091;253.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;12;73;2010-07-27
I;11089;202.0 deg;70.0 uSH;Dso;9.0 deg;5;Beta;24;35;2010-07-28
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;16;2010-07-28
IA;11091;253.0 deg;0.0 uSH;--;0.0 deg;--;--;12;86;2010-07-28
I;11089;202.0 deg;90.0 uSH;Eao;12.0 deg;9;Beta;24;48;2010-07-29
I;11092;78.0 deg;180.0 uSH;Cso;6.0 deg;2;Beta;16;76;2010-07-29
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;3;2010-07-29
I;11089;202.0 deg;140.0 uSH;Cao;10.0 deg;9;Beta;24;62;2010-07-30
I;11092;77.0 deg;210.0 uSH;Cso;9.0 deg;2;Beta;14;63;2010-07-30
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;10;2010-07-30
I;11089;200.0 deg;40.0 uSH;Bxo;8.0 deg;5;Beta;23;73;2010-07-31
I;11092;79.0 deg;170.0 uSH;Cso;7.0 deg;4;Beta;15;49;2010-07-31
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;23;2010-07-31
I;11092;79.0 deg;230.0 uSH;Hkx;3.0 deg;2;Alpha;13;35;2010-08-01
IA;11089;200.0 deg;0.0 uSH;--;0.0 deg;--;--;23;85;2010-08-01
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;36;2010-08-01
I;11092;79.0 deg;290.0 uSH;Hkx;4.0 deg;3;Alpha;13;21;2010-08-02
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;49;2010-08-02
II;11087;334.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2010-08-02
I;11092;76.0 deg;280.0 uSH;Cho;11.0 deg;7;Beta;16;10;2010-08-03
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;62;2010-08-03
II;11087;334.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2010-08-03
I;11092;77.0 deg;190.0 uSH;Cho;10.0 deg;3;Beta;15;4;2010-08-04
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;75;2010-08-04
II;11087;334.0 deg;0.0 uSH;--;0.0 deg;--;--;17;0;2010-08-04
I;11092;75.0 deg;180.0 uSH;Cso;6.0 deg;4;Beta;14;15;2010-08-05
I;11093;355.0 deg;100.0 uSH;Cao;4.0 deg;3;Beta;10;65;2010-08-05
IA;11090;151.0 deg;0.0 uSH;--;0.0 deg;--;--;22;88;2010-08-05
I;11092;80.0 deg;200.0 uSH;Hsx;3.0 deg;1;Alpha;13;33;2010-08-06
I;11093;348.0 deg;170.0 uSH;Cao;8.0 deg;4;Beta;11;58;2010-08-06
I;11094;104.0 deg;50.0 uSH;Cso;4.0 deg;7;Beta;25;58;2010-08-06
I;11095;0.0 deg;10.0 uSH;Bxo;1.0 deg;2;Beta;18;46;2010-08-06
I;11092;79.0 deg;210.0 uSH;Hhx;5.0 deg;1;Alpha;12;46;2010-08-07
I;11093;348.0 deg;180.0 uSH;Cso;9.0 deg;3;Beta;12;45;2010-08-07
I;11094;104.0 deg;30.0 uSH;Bxo;7.0 deg;3;Beta;26;71;2010-08-07
I;11095;359.0 deg;10.0 uSH;Hax;1.0 deg;2;Alpha;19;34;2010-08-07
I;11092;80.0 deg;130.0 uSH;Hsx;2.0 deg;1;Alpha;13;60;2010-08-08
I;11093;350.0 deg;130.0 uSH;Hsx;2.0 deg;1;Alpha;10;30;2010-08-08
I;11094;105.0 deg;30.0 uSH;Bxo;10.0 deg;3;Beta;25;85;2010-08-08
I;11095;1.0 deg;10.0 uSH;Axx;11.0 deg;2;Alpha;18;19;2010-08-08
II;11091;253.0 deg;0.0 uSH;--;0.0 deg;--;--;12;0;2010-08-08
I;11092;81.0 deg;180.0 uSH;Hsx;3.0 deg;1;Alpha;13;74;2010-08-09
I;11093;350.0 deg;140.0 uSH;Cso;3.0 deg;2;Beta;11;15;2010-08-09
I;11095;0.0 deg;10.0 uSH;Hrx;1.0 deg;2;Alpha;17;8;2010-08-09
I;11096;12.0 deg;0.0 uSH;Axx;1.0 deg;1;Alpha;22;5;2010-08-09
II;11091;253.0 deg;0.0 uSH;--;0.0 deg;--;--;12;0;2010-08-09
I;11092;81.0 deg;200.0 uSH;Hsx;3.0 deg;1;Alpha;12;87;2010-08-10
I;11093;352.0 deg;150.0 uSH;Hsx;2.0 deg;2;Alpha;10;2;2010-08-10
I;11095;360.0 deg;10.0 uSH;Hsx;1.0 deg;2;Alpha;18;6;2010-08-10
I;11096;14.0 deg;20.0 uSH;Bxo;5.0 deg;8;Beta;22;20;2010-08-10
II;11091;253.0 deg;0.0 uSH;--;0.0 deg;--;--;12;0;2010-08-10
I;11093;353.0 deg;130.0 uSH;Hsx;3.0 deg;2;Alpha;10;12;2010-08-11
I;11095;1.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;17;20;2010-08-11
I;11096;14.0 deg;60.0 uSH;Cri;7.0 deg;12;Beta;21;33;2010-08-11
I;11097;270.0 deg;10.0 uSH;Axx;1.0 deg;1;Alpha;33;71;2010-08-11
